beneficiary_id,age,annual_income,family_size,land_holding_ac,scheme_amount,claims_per_year,distance_km,bank_txn_count,duplicate_aadhaar,ghost_beneficiary,is_fraud,scheme_type,state,scheme_type_enc,state_enc,income_per_member,claim_to_income,suspicious_score,aadhaar_id,flag_high_income,flag_excess_claims,flag_invalid_age,flag_high_amount,flag_no_txn,flag_ghost,flag_dup_aadhaar,total_flags,risk_level
9204,92,662551.1169176508,2,12.158774932215879,55653.78229434748,14,1.930200099182996,2,1,0,1,PMAY,Bihar,2,0,220850.3723058836,0.08399910116242937,2,167705,1,1,0,1,0,0,1,4,HIGH RISK
9786,51,584762.9955881855,1,11.887782022215143,48131.61253352952,8,1.8157699194536536,1,1,0,1,Scholarship,Maharashtra,4,3,292381.49779409275,0.08230946654832312,2,139441,1,1,0,1,1,0,1,5,HIGH RISK
8804,63,1137103.4383644476,2,14.8338034482361,35931.129073665754,7,0.28483508706041194,1,1,1,1,PMAY,Gujarat,2,1,379034.47945481585,0.03159879414888859,3,155651,1,1,0,1,1,1,1,6,HIGH RISK
9768,55,801638.7983012634,2,10.993307414440919,50471.64478466888,7,0.266045808288772,0,0,1,1,Scholarship,Gujarat,4,1,267212.93276708777,0.06296050282386453,2,201367,1,1,0,1,1,1,0,5,HIGH RISK
9437,99,606702.6790354368,1,10.861649335913441,45809.67308368459,19,1.9965504739697737,0,0,1,1,Scholarship,Maharashtra,4,3,303351.3395177184,0.07550584357179892,2,201392,1,1,0,1,1,1,0,5,HIGH RISK
9213,101,586621.8085351642,1,13.038430282083517,61310.44801873219,16,0.5743327015877402,1,0,0,1,Ration Card,MP,3,2,293310.9042675821,0.10451425878210978,1,201401,1,1,1,1,1,0,0,5,HIGH RISK
9684,24,979208.7901007009,1,19.98478428836092,32061.614723510836,19,0.32759333490848896,2,1,0,1,PMAY,Gujarat,2,1,489604.39505035046,0.03274233473524979,2,172415,1,1,0,1,0,0,1,4,HIGH RISK
9171,13,541515.1817374995,2,18.519731581892994,33891.36030148042,17,1.443331439538325,2,1,1,1,Scholarship,MP,4,2,180505.06057916651,0.0625860527246613,3,107888,1,1,0,1,0,1,1,5,HIGH RISK
8991,4,608266.0425390055,2,21.978209754740373,49360.072910309915,14,1.111352786409616,1,1,0,1,Scholarship,MP,4,2,202755.34751300185,0.0811486887474175,3,122388,1,1,1,1,1,0,1,6,HIGH RISK
9495,115,301367.18589877815,1,13.121557008225697,28345.24099037602,17,0.6362863208400937,0,1,1,1,Ration Card,UP,3,6,150683.59294938907,0.09405518670075036,4,100300,0,1,1,0,1,1,1,5,HIGH RISK
9914,70,591633.6554372023,2,19.780719340382742,60582.802407808376,12,0.6025150197878266,1,1,0,1,Ration Card,Rajasthan,3,4,197211.21847906744,0.10239900900166048,2,158469,1,1,0,1,1,0,1,5,HIGH RISK
9069,2,804296.1791634969,1,19.92965191432664,61595.98585560566,13,1.649031204519243,0,1,0,1,Ration Card,Maharashtra,3,3,402148.08958174847,0.07658361542392587,3,128999,1,1,1,1,1,0,1,6,HIGH RISK
9713,110,451333.5062928051,2,19.988357561862067,46452.333920812736,8,1.3882888655720462,2,1,0,1,MGNREGS,Gujarat,0,1,150444.50209760168,0.10292218581372238,2,104927,0,1,1,1,0,0,1,4,HIGH RISK
9536,71,300000.0,1,16.72060980643314,44784.64955429363,5,0.8857259760515179,0,1,1,1,MGNREGS,Bihar,0,0,150000.0,0.1492816675754202,2,142738,0,0,0,1,1,1,1,4,HIGH RISK
8871,38,916814.6486422479,2,9.804054768867095,31350.1454080871,17,1.9162515601202075,2,1,0,1,PM-KISAN,Rajasthan,1,4,305604.8828807493,0.03419460112239019,2,148082,1,1,0,1,0,0,1,4,HIGH RISK
9201,95,616321.6313613981,1,16.687712429904032,58050.588590194464,11,0.5075796091554643,1,1,0,1,PM-KISAN,Gujarat,1,1,308160.8156806991,0.09418863698379244,2,145857,1,1,0,1,1,0,1,5,HIGH RISK
9875,97,746990.4908457329,2,18.066095435250805,36050.753849019566,11,1.688321556827191,0,0,1,1,PMAY,Gujarat,2,1,248996.83028191095,0.048261264406376875,2,201517,1,1,0,1,1,1,0,5,HIGH RISK
8974,71,1059237.8404170529,2,20.266350643616263,49766.827748862524,12,0.43457954356313677,0,0,1,1,Scholarship,Maharashtra,4,3,353079.2801390176,0.04698357523338918,2,201520,1,1,0,1,1,1,0,5,HIGH RISK
9166,94,655750.4377290526,2,12.772439949445724,29987.209210121222,15,0.9205242786759278,1,1,1,1,Scholarship,Gujarat,4,1,218583.47924301753,0.04572953635293671,3,141983,1,1,0,0,1,1,1,5,HIGH RISK
9943,80,540070.2651685146,2,15.04060892074944,45179.91261450917,7,1.9052017776425587,0,1,0,1,PM-KISAN,MP,1,2,180023.4217228382,0.08365546461801113,2,187858,1,1,0,1,1,0,1,5,HIGH RISK
9500,101,1130269.8812393325,2,14.88503558724387,39649.761904212835,11,0.3037802096927016,1,1,0,1,MGNREGS,MP,0,2,376756.6270797775,0.03507987559649171,2,121810,1,1,1,1,1,0,1,6,HIGH RISK
9511,74,359477.039615668,2,22.854951091333255,40043.839665076506,9,1.5953545967022862,2,1,1,1,PMAY,Gujarat,2,1,119825.67987188934,0.11139439757680035,3,165120,0,1,0,1,0,1,1,4,HIGH RISK
9057,79,1039445.0807592664,2,7.664335743783319,50629.57378464217,7,1.7821395888660385,2,1,1,1,Scholarship,UP,4,6,346481.69358642213,0.04870822519977145,3,188520,1,1,0,1,0,1,1,5,HIGH RISK
9701,60,1058530.1114123508,1,9.61952344765156,38217.36979311565,17,1.6510512803336108,0,0,1,1,MGNREGS,UP,0,6,529265.0557061754,0.0361041535587215,2,201578,1,1,0,1,1,1,0,5,HIGH RISK
9084,64,456199.7835780756,2,17.05907192015988,51590.163160691845,10,1.9316038740905406,1,1,1,1,PMAY,UP,2,6,152066.5945260252,0.11308652904113775,3,179090,0,1,0,1,1,1,1,5,HIGH RISK
9547,98,772351.1998338416,2,13.388857657248186,25873.709069881625,17,1.1730015753178036,0,1,0,1,Scholarship,Tamil Nadu,4,5,257450.3999446139,0.03349988395896058,2,124469,1,1,0,0,1,0,1,4,HIGH RISK
9567,14,441643.62993838557,1,13.977595454650901,46238.74406172568,11,1.8310927678370237,2,1,1,1,Scholarship,UP,4,6,220821.81496919278,0.10469671977711245,3,146020,0,1,0,1,0,1,1,4,HIGH RISK
9019,35,640340.604532849,1,19.83152749048848,39090.78745876703,10,0.5528714171634805,0,0,1,1,PM-KISAN,UP,1,6,320170.3022664245,0.0610467712577962,2,201629,1,1,0,1,1,1,0,5,HIGH RISK
8833,80,653085.2101873611,1,7.406408482397025,49633.93566295712,15,1.436894177973225,1,1,0,1,Scholarship,UP,4,6,326542.60509368056,0.07599905630945393,2,169626,1,1,0,1,1,0,1,5,HIGH RISK
9509,49,679723.5055207056,1,18.6404866470701,43299.30125525442,14,0.7527371903246218,1,1,1,1,Ration Card,Tamil Nadu,3,5,339861.7527603528,0.06370125087969988,3,128194,1,1,0,1,1,1,1,6,HIGH RISK
8941,1,417324.1452956075,1,9.010694034169646,64358.21680395988,7,0.1551596846220602,0,0,1,1,PM-KISAN,Tamil Nadu,1,5,208662.07264780375,0.15421600526460602,3,201674,0,1,1,1,1,1,0,5,HIGH RISK
9933,103,615539.1908843793,2,5.127004081704435,43625.29291748571,19,1.4500661765787404,0,1,0,1,MGNREGS,Rajasthan,0,4,205179.73029479312,0.07087318352812501,2,151745,1,1,1,1,1,0,1,6,HIGH RISK
9833,109,300000.0,1,5.56495726461087,64377.55931301808,14,0.6685072612776604,1,0,1,1,PMAY,MP,2,2,150000.0,0.2145911490728967,2,201677,0,1,1,1,1,1,0,5,HIGH RISK
9570,50,802273.005230336,2,8.709165024202044,46522.93704348927,15,0.9041821593334456,2,1,0,1,Ration Card,MP,3,2,267424.33507677866,0.05798883765420314,2,162406,1,1,0,1,0,0,1,4,HIGH RISK
9630,49,639442.2135575978,2,21.142804378450354,35134.3430889907,5,1.9690933621214481,0,0,1,1,MGNREGS,Bihar,0,0,213147.40451919928,0.05494521224725763,1,201695,1,0,0,1,1,1,0,4,HIGH RISK
9343,27,724942.7295684281,2,12.01272996972143,47390.53946386091,6,1.5268151619744703,2,1,1,1,Scholarship,Rajasthan,4,4,241647.57652280937,0.06537133508565325,2,189310,1,0,0,1,0,1,1,4,HIGH RISK
9085,94,606745.0094464951,2,14.372315663935632,36246.678864078036,8,0.24879240492117338,0,1,1,1,Scholarship,Maharashtra,4,3,202248.33648216503,0.05973945983945427,3,114087,1,1,0,1,1,1,1,6,HIGH RISK
9051,47,512413.308265575,1,21.529977273649173,45740.84233899205,16,0.9164671119730456,0,1,0,1,PMAY,MP,2,2,256206.6541327875,0.08926534954462163,2,157107,1,1,0,1,1,0,1,5,HIGH RISK
9579,48,842874.8088102341,1,11.805892712692547,26932.54489747037,15,0.4080324766020933,1,1,0,1,Scholarship,MP,4,2,421437.40440511703,0.03195315919137263,2,129480,1,1,0,0,1,0,1,4,HIGH RISK
9835,26,518406.15813147963,2,18.649545071363335,39013.119518695836,16,0.5094118977469131,1,1,1,1,PM-KISAN,Maharashtra,1,3,172802.0527104932,0.07525575005428693,3,195778,1,1,0,1,1,1,1,6,HIGH RISK
9145,109,300818.71572724514,2,11.71490109999111,50468.716273234684,15,1.0258327469927617,0,1,1,1,Ration Card,Bihar,3,0,100272.90524241504,0.16777064013648274,3,165148,0,1,1,1,1,1,1,6,HIGH RISK
9939,3,687614.1400502558,1,21.87624312718299,35246.44261747518,16,0.3611497731220985,0,1,1,1,PMAY,Bihar,2,0,343807.0700251279,0.051258968228796005,4,133908,1,1,1,1,1,1,1,7,HIGH RISK
9999,76,501994.3463118872,1,21.494587478736538,48276.432317108556,18,1.4856697484298311,2,1,0,1,Scholarship,Rajasthan,4,4,250997.1731559436,0.09616908338252732,2,144161,1,1,0,1,0,0,1,4,HIGH RISK
9143,62,524722.1200663715,1,6.59386587714212,53157.93161297438,17,1.066538568069424,1,0,0,1,PMAY,UP,2,6,262361.06003318576,0.10130663121200092,1,201787,1,1,0,1,1,0,0,4,HIGH RISK
9918,100,302164.4127202457,2,16.51576604927888,45032.129289781165,7,0.9946113961085643,2,1,1,1,PMAY,Rajasthan,2,4,100721.47090674857,0.14903138279255454,3,189001,0,1,0,1,0,1,1,4,HIGH RISK
9174,4,885053.4397102299,1,24.899656557619483,40687.379370946204,13,1.266108205344005,0,0,0,1,PMAY,Gujarat,2,1,442526.71985511493,0.04597161207876366,2,201793,1,1,1,1,1,0,0,5,HIGH RISK
9054,4,420065.06700560695,1,14.842180261886506,38127.914565101724,6,0.6787989895041484,0,1,1,1,Scholarship,Maharashtra,4,3,210032.53350280348,0.09076647118128874,3,136517,0,0,1,1,1,1,1,5,HIGH RISK
9769,52,759848.227166714,1,20.77368481166097,59372.623040203296,18,1.5732438434307177,1,1,1,1,PMAY,Bihar,2,0,379924.113583357,0.07813737372819186,3,151582,1,1,0,1,1,1,1,6,HIGH RISK
9549,74,578896.2394861735,1,10.634712955776635,38423.25442325977,11,0.7006985586976557,1,0,1,1,MGNREGS,Tamil Nadu,0,5,289448.11974308675,0.06637318646978534,2,201830,1,1,0,1,1,1,0,5,HIGH RISK
9978,28,391870.52083528833,2,6.2489868012433,51324.49274498011,15,1.491924636814965,0,1,1,1,MGNREGS,MP,0,2,130623.50694509612,0.13097275514071574,3,174186,0,1,0,1,1,1,1,5,HIGH RISK
8948,38,631989.9725545249,1,12.26019718607315,47061.446402912,12,1.9601933975169286,2,1,1,1,Ration Card,Gujarat,3,1,315994.98627726245,0.07446537758710119,3,159562,1,1,0,1,0,1,1,5,HIGH RISK
9580,62,690789.7869453876,1,11.505777634140358,40936.042131522256,17,0.23406669127362578,0,0,0,1,PMAY,Bihar,2,0,345394.8934726938,0.059259681665034376,1,201845,1,1,0,1,1,0,0,4,HIGH RISK
9767,117,763110.3697874406,2,19.827458636268464,50727.151851482995,13,1.5902972152981958,1,0,1,1,MGNREGS,UP,0,6,254370.12326248022,0.06647411355646908,3,201848,1,1,1,1,1,1,0,6,HIGH RISK
9044,35,914920.7939283553,2,15.097408103769004,49912.902979527214,6,0.8924069599815012,0,1,0,1,MGNREGS,Gujarat,0,1,304973.59797611844,0.05455428355818108,1,147184,1,0,0,1,1,0,1,4,HIGH RISK
8880,24,309210.7592855442,1,15.875432165224893,49838.84378841344,14,1.231512051014225,0,0,1,1,Scholarship,Maharashtra,4,3,154605.3796427721,0.16118029891091346,2,201868,0,1,0,1,1,1,0,4,HIGH RISK
9594,42,359658.72206568794,2,12.154925628965996,35610.11004197041,19,1.1972112732547209,0,1,1,1,Ration Card,Tamil Nadu,3,5,119886.24068856264,0.09901055875104806,3,181763,0,1,0,1,1,1,1,5,HIGH RISK
9352,7,748269.7526193501,1,20.62886342111144,42399.80597543971,11,1.8216588849610664,0,0,0,1,MGNREGS,UP,0,6,374134.87630967505,0.05666372209125853,1,201902,1,1,0,1,1,0,0,4,HIGH RISK
9542,25,418166.09060434496,2,11.557069109449978,43503.69158545156,7,0.7291507449572094,0,0,1,1,Ration Card,Bihar,3,0,139388.696868115,0.10403423072480189,2,201918,0,1,0,1,1,1,0,4,HIGH RISK
9045,85,651024.8817297745,2,19.88448676296806,46961.067904329895,8,1.4793020508572001,2,1,1,1,Ration Card,Rajasthan,3,4,217008.29390992483,0.07213394923647955,3,189301,1,1,0,1,0,1,1,5,HIGH RISK
9102,95,646049.2001091305,1,18.41701150613881,37674.45725820819,14,0.00612825159302699,1,1,1,1,PM-KISAN,Tamil Nadu,1,5,323024.60005456524,0.058315061665245575,3,172276,1,1,0,1,1,1,1,6,HIGH RISK
9195,96,405979.6687574277,2,15.098272742469181,66276.11381185075,8,1.1261394369816928,0,1,0,1,Ration Card,UP,3,6,135326.55625247592,0.16324943257692534,2,112263,0,1,0,1,1,0,1,4,HIGH RISK
9433,44,546823.0369173674,2,22.291687817582332,54894.201644272354,17,1.6316590928664687,1,0,0,1,PM-KISAN,UP,1,6,182274.34563912245,0.10038732377919887,1,201988,1,1,0,1,1,0,0,4,HIGH RISK
8899,60,542852.1214594115,1,22.490571231753343,37052.39519013857,8,0.2644476509201923,0,0,1,1,PM-KISAN,Maharashtra,1,3,271426.0607297057,0.06825491781372936,2,201989,1,1,0,1,1,1,0,5,HIGH RISK
9255,63,560875.9406944577,2,8.78165963775023,44522.36632634286,17,0.16880729478428025,1,1,0,1,Scholarship,Maharashtra,4,3,186958.64689815257,0.07937991936558644,2,156488,1,1,0,1,1,0,1,5,HIGH RISK
8830,40,300000.0,2,15.165644096165403,48248.19839064406,8,0.29910624190713,0,1,1,1,Scholarship,MP,4,2,100000.0,0.16082679187950727,3,104020,0,1,0,1,1,1,1,5,HIGH RISK
9530,89,300000.0,2,15.653591000948309,42700.234936439614,19,0.833413702230845,2,1,1,1,PMAY,UP,2,6,100000.0,0.14233364200932536,3,198838,0,1,0,1,0,1,1,4,HIGH RISK
9780,112,608335.9724323252,2,14.709937984229168,42177.62807990362,5,1.6197985349816493,0,0,0,1,Scholarship,Gujarat,4,1,202778.65747744174,0.0693326725010055,1,202018,1,0,1,1,1,0,0,4,HIGH RISK
9292,21,602323.9929259421,2,25.163400077816778,44878.99888279058,10,0.33062366252861963,1,1,1,1,PM-KISAN,Rajasthan,1,4,200774.66430864736,0.07450960762026458,3,129392,1,1,0,1,1,1,1,6,HIGH RISK
8980,35,945881.9303994933,1,17.005120695930387,34085.05211810095,14,1.7798726580433755,1,1,0,1,Scholarship,MP,4,2,472940.96519974666,0.03603516991654046,2,156679,1,1,0,1,1,0,1,5,HIGH RISK
9826,73,480825.12477919174,1,19.89108706829937,40161.000658273435,7,1.1874005141881807,0,1,1,1,PMAY,Rajasthan,2,4,240412.56238959587,0.0835249970594182,3,186996,0,1,0,1,1,1,1,5,HIGH RISK
9194,77,641742.7119510302,1,17.9192491683911,57486.68406841201,12,0.3006459369899295,0,1,0,1,MGNREGS,MP,0,2,320871.3559755151,0.08957888172155347,2,142729,1,1,0,1,1,0,1,5,HIGH RISK
9925,63,593752.1361113493,2,9.352882772554707,45734.00856610607,14,0.04390421152574975,0,1,1,1,Scholarship,Bihar,4,0,197917.37870378312,0.07702529179993983,3,126264,1,1,0,1,1,1,1,6,HIGH RISK
8823,96,371940.0407885346,1,18.49674676994026,69811.06393182251,15,0.43912679265258214,0,0,1,1,MGNREGS,Tamil Nadu,0,5,185970.0203942673,0.18769389843029793,2,202053,0,1,0,1,1,1,0,4,HIGH RISK
9001,85,923616.5522430122,2,18.101960708077417,46664.870897617664,7,1.3511536855666382,2,0,1,1,PM-KISAN,Gujarat,1,1,307872.18408100406,0.05052401915088304,2,202063,1,1,0,1,0,1,0,4,HIGH RISK
9432,1,721903.7160248125,1,21.046631618474557,56392.352289419905,11,1.8687487109950025,1,1,1,1,PM-KISAN,Rajasthan,1,4,360951.8580124063,0.0781160602467676,4,194839,1,1,1,1,1,1,1,7,HIGH RISK
8879,16,664024.0037079429,1,20.271398645497218,60960.560832964075,8,0.26163983091043175,2,0,1,1,Scholarship,MP,4,2,332012.00185397145,0.09180461653184413,2,202076,1,1,0,1,0,1,0,4,HIGH RISK
9649,37,882847.429044073,2,12.576244605133171,36244.84681188067,18,0.6662718746544365,1,0,0,1,PM-KISAN,Maharashtra,1,3,294282.4763480243,0.04105443881360894,1,202111,1,1,0,1,1,0,0,4,HIGH RISK
8910,59,758591.3950110186,1,20.231180222315217,55885.67659478425,14,0.1713107180870308,1,0,1,1,PM-KISAN,MP,1,2,379295.6975055093,0.07367023049838577,2,202114,1,1,0,1,1,1,0,5,HIGH RISK
9529,33,763596.0462035635,2,20.63315808636256,50615.38127688522,10,0.9481838178211319,1,0,1,1,MGNREGS,Gujarat,0,1,254532.01540118782,0.06628545975725517,2,202123,1,1,0,1,1,1,0,5,HIGH RISK
9677,70,518621.33131045225,2,19.492353443061234,40849.95606835699,15,1.789450690978068,2,0,1,1,Scholarship,Gujarat,4,1,172873.77710348408,0.078766288302969,2,202132,1,1,0,1,0,1,0,4,HIGH RISK
9520,6,404247.6305729526,2,11.50972615387493,35334.01897193212,9,0.3374720253654737,1,1,0,1,MGNREGS,Tamil Nadu,0,5,134749.21019098422,0.08740665100547712,2,133903,0,1,0,1,1,0,1,4,HIGH RISK
9250,108,547959.7720594597,1,9.655776427674631,44720.35623338309,15,1.983257815707321,1,0,1,1,PM-KISAN,Maharashtra,1,3,273979.88602972985,0.08161233160050087,2,202168,1,1,1,1,1,1,0,6,HIGH RISK
8920,105,874576.9682645669,2,18.5957867047795,49239.195928677735,8,0.8403995441364778,2,0,0,1,PM-KISAN,MP,1,2,291525.65608818893,0.056300521754948304,1,202169,1,1,1,1,0,0,0,4,HIGH RISK
9144,104,594370.3233348115,1,14.83652867107422,57393.69493481356,5,1.2782723782217988,2,1,0,1,MGNREGS,Rajasthan,0,4,297185.16166740574,0.09656201886187481,1,165508,1,0,1,1,0,0,1,4,HIGH RISK
9852,84,996567.6549787075,1,6.8325722377774305,34557.32367151634,5,0.6354165420227731,0,1,0,1,Scholarship,Bihar,4,0,498283.8274893538,0.034676310055381666,1,173528,1,0,0,1,1,0,1,4,HIGH RISK
9592,72,712751.3753655499,2,18.958094404098254,38020.25497086028,18,0.5354057952932014,1,1,1,1,MGNREGS,Maharashtra,0,3,237583.79178851665,0.05334286673034348,3,173470,1,1,0,1,1,1,1,6,HIGH RISK
9210,80,742379.2659247109,2,25.30773079686167,55500.238319032826,9,0.4082918796933537,2,1,0,1,PMAY,Gujarat,2,1,247459.75530823696,0.07475985134101265,2,145067,1,1,0,1,0,0,1,4,HIGH RISK
9344,81,412837.65578237444,1,17.34423641898312,40123.647588307605,10,1.6744289787949804,0,0,1,1,PMAY,UP,2,6,206418.82789118722,0.09718965757280869,2,202226,0,1,0,1,1,1,0,4,HIGH RISK
9873,71,533922.6385333817,1,20.95277596807432,23376.39215478733,6,1.183274593482561,0,1,1,1,Ration Card,Rajasthan,3,4,266961.3192666909,0.04378227609288702,2,108937,1,0,0,0,1,1,1,4,HIGH RISK
9639,71,755524.222176124,2,11.34000766972791,53182.594683740805,6,1.3655089344305416,0,1,0,1,Ration Card,Rajasthan,3,4,251841.40739204132,0.0703915542760572,1,122367,1,0,0,1,1,0,1,4,HIGH RISK
9056,6,590321.4811047342,2,21.164640700815383,29824.140721939337,7,1.5077731799924443,0,0,1,1,Ration Card,Tamil Nadu,3,5,196773.8270349114,0.050521776955074114,2,202258,1,1,0,0,1,1,0,4,HIGH RISK
9600,14,976165.4694246592,2,17.21085871065485,33276.806361094554,11,1.4142455942876626,2,1,1,1,MGNREGS,Tamil Nadu,0,5,325388.4898082197,0.034089274118078966,3,133586,1,1,0,1,0,1,1,5,HIGH RISK
9899,74,526999.0096581505,1,19.98929720394714,43883.834509553024,9,1.2180455638313172,0,1,0,1,PMAY,UP,2,6,263499.50482907525,0.08327103169887831,2,144054,1,1,0,1,1,0,1,5,HIGH RISK
8842,119,581274.121042168,1,17.025684550090084,49655.056415395404,11,0.19823930397053346,2,1,1,1,MGNREGS,Rajasthan,0,4,290637.060521084,0.08542436209271931,4,142532,1,1,1,1,0,1,1,6,HIGH RISK
9227,72,416899.29717130604,2,19.445095748503583,61351.69306419425,10,0.0690381661951629,0,1,1,1,PM-KISAN,Bihar,1,0,138966.43239043534,0.14716154792997088,3,188893,0,1,0,1,1,1,1,5,HIGH RISK
8957,32,545029.0424742076,2,17.339093484989665,55353.80499453293,16,0.4023088152711436,1,1,1,1,PMAY,Tamil Nadu,2,5,181676.34749140253,0.10156101623912307,3,157949,1,1,0,1,1,1,1,6,HIGH RISK
9799,106,581499.7995963034,2,15.905802337344262,60139.12874160813,7,1.5630553838641674,1,0,1,1,Scholarship,Maharashtra,4,3,193833.26653210112,0.1034205435028785,2,202308,1,1,1,1,1,1,0,6,HIGH RISK
8827,7,716837.3637500708,2,18.083544279631834,49376.71468649275,5,1.6730700945212034,1,1,1,1,Scholarship,Bihar,4,0,238945.78791669026,0.06888123903997441,2,180731,1,0,0,1,1,1,1,5,HIGH RISK
8953,53,382798.60983326536,2,18.730593002642806,50039.697978417345,6,1.319336630048407,1,1,1,1,Ration Card,Bihar,3,0,127599.53661108845,0.1307203473906699,2,174747,0,0,0,1,1,1,1,4,HIGH RISK
9406,53,457552.38240882696,2,5.444785361431164,35967.559232507854,5,1.1168792846782993,1,1,1,1,Scholarship,Bihar,4,0,152517.4608029423,0.07860844355068193,2,101558,0,0,0,1,1,1,1,4,HIGH RISK
9666,18,722494.6908921871,2,12.039000953596222,30513.498871463453,10,0.8204862543366591,0,0,1,1,PM-KISAN,Gujarat,1,1,240831.563630729,0.042233468318383045,2,202410,1,1,0,1,1,1,0,5,HIGH RISK
9880,34,744167.0167843262,1,12.193357720799813,60556.95008432529,17,0.6033124659792046,1,1,0,1,PM-KISAN,Tamil Nadu,1,5,372083.5083921631,0.0813753731932769,2,156412,1,1,0,1,1,0,1,5,HIGH RISK
9445,73,431051.7642321318,1,10.883966583656688,51680.50269580699,13,0.7353638677529539,1,1,0,1,PM-KISAN,Rajasthan,1,4,215525.8821160659,0.11989368120134788,2,159463,0,1,0,1,1,0,1,4,HIGH RISK
9238,117,737959.0723360444,1,20.997539347512724,20000.0,6,0.12581723461247685,1,0,1,1,PM-KISAN,Rajasthan,1,4,368979.5361680222,0.027101737275147066,2,202434,1,0,1,0,1,1,0,4,HIGH RISK
9131,94,779669.7366353408,2,20.111727867349263,27439.754830117137,11,1.1827828392072761,0,1,0,1,PM-KISAN,Maharashtra,1,3,259889.9122117803,0.0351940294034031,2,172980,1,1,0,0,1,0,1,4,HIGH RISK
9013,68,707622.9737956987,2,11.580700097382039,57472.61082470557,5,0.5484210900617268,1,0,1,1,Scholarship,MP,4,2,235874.32459856625,0.08121914032451752,1,202457,1,0,0,1,1,1,0,4,HIGH RISK
8963,78,583555.1785497793,2,16.65829962116141,35322.61703376511,11,0.8357252584680077,1,1,1,1,Scholarship,MP,4,2,194518.39284992646,0.0605299341042826,3,106551,1,1,0,1,1,1,1,6,HIGH RISK
9383,80,562844.5642410965,1,21.377091943866233,51587.02284916628,8,1.0482766798673493,1,1,1,1,Scholarship,Tamil Nadu,4,5,281422.28212054825,0.09165395647867064,3,194254,1,1,0,1,1,1,1,6,HIGH RISK
9331,68,774497.5713043227,1,14.403955322478252,35498.68104714365,9,0.30687550028671917,2,1,0,1,PMAY,UP,2,6,387248.78565216134,0.04583440481673297,2,171890,1,1,0,1,0,0,1,4,HIGH RISK
9806,31,886620.2805047476,2,10.58088507815059,55981.97962201592,8,1.728459110857289,0,0,1,1,Ration Card,UP,3,6,295540.09350158257,0.06314080301585559,2,202504,1,1,0,1,1,1,0,5,HIGH RISK
9538,72,810916.6224345511,2,13.282904926949632,44225.1468231146,19,1.6844117768564215,0,1,1,1,Ration Card,MP,3,2,270305.54081151704,0.05453716333151213,3,136042,1,1,0,1,1,1,1,6,HIGH RISK
9886,116,680030.2859456963,1,18.10705618367477,49331.18348270577,19,1.2178306964622485,0,1,1,1,PM-KISAN,Rajasthan,1,4,340015.14297284815,0.07254252047257292,4,139095,1,1,1,1,1,1,1,7,HIGH RISK
9715,39,639890.8019970168,2,15.708454252354482,55970.30904167016,10,1.8893555953358776,2,1,0,1,PM-KISAN,MP,1,2,213296.9339990056,0.08746839523024721,2,199505,1,1,0,1,0,0,1,4,HIGH RISK
8890,66,941282.2278650613,2,18.433301821642196,60295.71354253836,15,0.46884772633557703,2,0,1,1,PM-KISAN,Rajasthan,1,4,313760.74262168707,0.06405692968661088,2,202528,1,1,0,1,0,1,0,4,HIGH RISK
9293,25,909467.6706771452,1,10.971562537365388,31818.7038098318,12,1.423901566851337,0,0,1,1,MGNREGS,MP,0,2,454733.8353385726,0.034986036172242385,2,202531,1,1,0,1,1,1,0,5,HIGH RISK
9901,9,645027.3102134044,2,20.019535617370597,40165.661428659594,16,1.9496237830881595,0,0,0,1,Scholarship,Maharashtra,4,3,215009.10340446813,0.06226961017473944,1,202542,1,1,0,1,1,0,0,4,HIGH RISK
